 ******* Program HYDRUS
 ******* 
 Example 2 - test for codes                                              
 
 Units: L = cm   , T = days 


   TLevel   Time         dt      Iter    ItCum  KodT  KodB  Convergency

    103 0.90062E+02 0.99998E-04   20     1457     4    -5     F
    104 0.90062E+02 0.99999E-04   20     1477     4    -5     F
    105 0.90062E+02 0.99999E-04   20     1497     4    -5     F
    106 0.90062E+02 0.99999E-04   20     1517     4    -5     F
    107 0.90062E+02 0.99999E-04   20     1537     4    -5     F
    108 0.90062E+02 0.99999E-04   20     1557     4    -5     F
    109 0.90062E+02 0.99999E-04   20     1577     4    -5     F
    110 0.90063E+02 0.99999E-04   20     1597     4    -5     F
    111 0.90063E+02 0.99999E-04   20     1617     4    -5     F
    112 0.90063E+02 0.99998E-04    2     1619     4    -5     T
    113 0.90063E+02 0.13000E-03    4     1623     4    -5     T
    114 0.90063E+02 0.13000E-03    2     1625     4    -5     T
    115 0.90063E+02 0.16899E-03    2     1627     4    -5     T
    116 0.90063E+02 0.21971E-03    2     1629     4    -5     T
    117 0.90064E+02 0.28565E-03    2     1631     4    -5     T
    118 0.90064E+02 0.37128E-03    2     1633     4    -5     T
    119 0.90064E+02 0.48271E-03    2     1635     4    -5     T
    120 0.90065E+02 0.62743E-03    2     1637     4    -5     T
    121 0.90066E+02 0.81577E-03    3     1640     4    -5     T
    122 0.90067E+02 0.10602E-02    3     1643     4    -5     T
    123 0.90068E+02 0.13781E-02    2     1645     4    -5     T
    124 0.90069E+02 0.59719E-03    5     1670     4    -5     T
    125 0.90070E+02 0.59719E-03    2     1672     4    -5     T
    126 0.90070E+02 0.25888E-03    2     1694     4    -5     T
    127 0.90070E+02 0.33653E-03    2     1696     4    -5     T
    128 0.90071E+02 0.43757E-03    2     1698     4    -5     T
    129 0.90071E+02 0.56878E-03    2     1700     4    -5     T
    130 0.90071E+02 0.24650E-03    3     1723     4    -5     T
    131 0.90072E+02 0.32042E-03    3     1726     4    -5     T
    132 0.90072E+02 0.13888E-03    2     1748     4    -5     T
    133 0.90072E+02 0.18053E-03    2     1750     4    -5     T
    134 0.90072E+02 0.23468E-03    2     1752     4    -5     T
    135 0.90073E+02 0.30507E-03    2     1754     4    -5     T
    136 0.90073E+02 0.13222E-03    2     1776     4    -5     T
    137 0.90073E+02 0.17187E-03    2     1778     4    -5     T
    138 0.90073E+02 0.22345E-03    2     1780     4    -5     T
    139 0.90073E+02 0.10000E-03    2     1802     4    -5     T
    140 0.90073E+02 0.13000E-03    2     1804     4    -5     T
    141 0.90074E+02 0.16900E-03    2     1806     4    -5     T
    142 0.90074E+02 0.21970E-03    2     1808     4    -5     T
    143 0.90074E+02 0.10000E-03    2     1830     4    -5     T
    144 0.90074E+02 0.13000E-03    2     1832     4    -5     T
    145 0.90074E+02 0.16901E-03    2     1834     4    -5     T
    146 0.90074E+02 0.10000E-03    2     1856     4    -5     T
    147 0.90074E+02 0.13000E-03    2     1858     4    -5     T
    148 0.90075E+02 0.16900E-03    2     1860     4    -5     T
    149 0.90075E+02 0.21972E-03    2     1862     4    -5     T
    150 0.90075E+02 0.10000E-03    2     1884     4    -5     T
    151 0.90075E+02 0.13001E-03    2     1886     4    -5     T
    152 0.90075E+02 0.10000E-03    2     1908     4    -5     T
    153 0.90075E+02 0.12999E-03    6     1914     4    -5     T
    154 0.90075E+02 0.12999E-03   20     1934     4    -5     T
    155 0.90075E+02 0.10000E-03    3     1937     4    -5     T
    156 0.90076E+02 0.10000E-03    2     1959     4    -5     T
    157 0.90076E+02 0.10000E-03    2     1981     4    -5     T
    158 0.90076E+02 0.10000E-03    6     2007     4    -5     T
    159 0.90076E+02 0.10000E-03    6     2013     4    -5     T
    160 0.90076E+02 0.10000E-03   10     2023     4    -5     T
    161 0.90076E+02 0.10000E-03   20     2063     4    -5     F
    162 0.90076E+02 0.10000E-03   20     2103     4    -5     F
    163 0.90076E+02 0.10000E-03    3     2106     4    -5     T
    164 0.90076E+02 0.10000E-03   20     2146     4    -5     F
    165 0.90076E+02 0.10000E-03    3     2149     4    -5     T
    166 0.90077E+02 0.13000E-03   17     2166     4    -5     T
    167 0.90077E+02 0.10000E-03    4     2170     4    -5     T
    168 0.90077E+02 0.10000E-03   18     2208     4    -5     T
    169 0.90077E+02 0.10000E-03    5     2213     4    -5     T
    170 0.90077E+02 0.10000E-03   13     2246     4    -5     T
    171 0.90077E+02 0.10000E-03   20     2286     4    -5     F
    172 0.90077E+02 0.10000E-03    7     2313     4    -5     T
    173 0.90077E+02 0.10000E-03   20     2353     4    -5     F
    174 0.90077E+02 0.10000E-03    5     2358     4    -5     T
    175 0.90077E+02 0.10000E-03   14     2372     4    -5     T
    176 0.90078E+02 0.10000E-03   20     2412     4    -5     F
    177 0.90078E+02 0.10000E-03   16     2428     4    -5     T
    178 0.90078E+02 0.10000E-03    5     2453     4    -5     T
    179 0.90078E+02 0.10000E-03    5     2478     4    -5     T
    180 0.90078E+02 0.10000E-03   20     2518     4    -5     F
    181 0.90078E+02 0.10000E-03   15     2533     4    -5     T
    182 0.90078E+02 0.10000E-03   16     2549     4    -5     T
    183 0.90078E+02 0.10000E-03   20     2589     4    -5     F
    184 0.90078E+02 0.10000E-03   20     2629     4    -5     F
    185 0.90078E+02 0.10000E-03    4     2633     4    -5     T
    186 0.90079E+02 0.10000E-03   20     2673     4    -5     F
    187 0.90079E+02 0.10000E-03   20     2713     4    -5     F
    188 0.90079E+02 0.10000E-03   11     2744     4    -5     T
    189 0.90079E+02 0.10000E-03   13     2757     4    -5     T
    190 0.90079E+02 0.10000E-03   20     2797     4    -5     F
    191 0.90079E+02 0.10000E-03    6     2803     4    -5     T
    192 0.90079E+02 0.10000E-03   13     2836     4    -5     T
    193 0.90079E+02 0.10000E-03   14     2850     4    -5     T
    194 0.90079E+02 0.10000E-03   20     2890     4    -5     F
    195 0.90079E+02 0.10000E-03    7     2897     4    -5     T
    196 0.90080E+02 0.10000E-03   16     2933     4    -5     T
    197 0.90080E+02 0.10000E-03   20     2973     4    -5     F
    198 0.90080E+02 0.10000E-03   20     3013     4    -5     F
    199 0.90080E+02 0.10000E-03    5     3018     4    -5     T
    200 0.90080E+02 0.10000E-03   10     3028     4    -5     T
    201 0.90080E+02 0.10000E-03    5     3053     4    -5     T
    202 0.90080E+02 0.10000E-03   20     3093     4    -5     F
    203 0.90080E+02 0.10000E-03   20     3133     4    -5     F
    204 0.90080E+02 0.10000E-03   12     3145     4    -5     T
    205 0.90080E+02 0.10000E-03   13     3178     4    -5     T
    206 0.90081E+02 0.10000E-03   20     3218     4    -5     F
    207 0.90081E+02 0.10000E-03   20     3258     4    -5     F
    208 0.90081E+02 0.10000E-03   20     3298     4    -5     F
    209 0.90081E+02 0.10000E-03    5     3323     4    -5     T
    210 0.90081E+02 0.10000E-03    3     3346     4    -5     T
    211 0.90081E+02 0.13001E-03    5     3351     4    -5     T
    212 0.90081E+02 0.10000E-03   20     3391     4    -5     F
    213 0.90081E+02 0.99998E-04   20     3411     4    -5     F
    214 0.90081E+02 0.99998E-04   20     3431     4    -5     F
    215 0.90082E+02 0.99998E-04   20     3451     4    -5     F
    216 0.90082E+02 0.99998E-04   20     3471     4    -5     F
    217 0.90082E+02 0.99998E-04    9     3480     4    -5     T
    218 0.90082E+02 0.99998E-04   20     3500     4    -5     F
    219 0.90082E+02 0.99998E-04   20     3520     4    -5     F
    220 0.90082E+02 0.99998E-04   20     3540     4    -5     F
    221 0.90082E+02 0.99998E-04    4     3544     4    -5     T
    222 0.90082E+02 0.99998E-04   20     3564     4    -5     F
    223 0.90082E+02 0.99998E-04    2     3566     4    -5     T
    224 0.90082E+02 0.10000E-03    6     3592     4    -5     T
    225 0.90083E+02 0.99998E-04    4     3596     4    -5     T
    226 0.90083E+02 0.99998E-04    2     3598     4    -5     T
    227 0.90083E+02 0.10000E-03   20     3638     4    -5     F
    228 0.90083E+02 0.99998E-04   20     3658     4    -5     F
    229 0.90083E+02 0.99998E-04   20     3678     4    -5     F
    230 0.90083E+02 0.99998E-04    8     3686     4    -5     T
    231 0.90083E+02 0.99998E-04   19     3705     4    -5     T
    232 0.90083E+02 0.99998E-04   20     3725     4    -5     F
    233 0.90083E+02 0.99998E-04   20     3745     4    -5     F
    234 0.90083E+02 0.99998E-04   20     3765     4    -5     F
    235 0.90084E+02 0.99998E-04   20     3785     4    -5     F
    236 0.90084E+02 0.99998E-04   20     3805     4    -5     F
    237 0.90084E+02 0.99998E-04   20     3825     4    -5     F
    238 0.90084E+02 0.99998E-04    6     3831     4    -5     T
    239 0.90084E+02 0.99998E-04   20     3851     4    -5     F
    240 0.90084E+02 0.99998E-04   20     3871     4    -5     F
    241 0.90084E+02 0.99998E-04   20     3891     4    -5     F
    242 0.90084E+02 0.99998E-04   20     3911     4    -5     F
    243 0.90084E+02 0.99998E-04    8     3919     4    -5     T
    244 0.90084E+02 0.99998E-04    3     3922     4    -5     T
    245 0.90085E+02 0.10000E-03    9     3951     4    -5     T
    246 0.90085E+02 0.99998E-04    9     3960     4    -5     T
    247 0.90085E+02 0.99998E-04   20     3980     4    -5     F
    248 0.90085E+02 0.99998E-04   20     4000     4    -5     F
    249 0.90085E+02 0.99998E-04   20     4020     4    -5     F
    250 0.90085E+02 0.99998E-04   20     4040     4    -5     F
    251 0.90085E+02 0.99998E-04   20     4060     4    -5     F
    252 0.90085E+02 0.99999E-04   20     4080     4    -5     F
    253 0.90085E+02 0.99998E-04    3     4083     4    -5     T
    254 0.90085E+02 0.13000E-03    3     4086     4    -5     T
    255 0.90086E+02 0.16899E-03    9     4095     4    -5     T
    256 0.90086E+02 0.99998E-04   20     4115     4    -5     F
    257 0.90086E+02 0.99998E-04   20     4135     4    -5     F
    258 0.90086E+02 0.99998E-04   11     4146     4    -5     T
    259 0.90086E+02 0.99998E-04   20     4166     4    -5     F
    260 0.90086E+02 0.99998E-04   20     4186     4    -5     F
    261 0.90086E+02 0.99999E-04   20     4206     4    -5     F
    262 0.90086E+02 0.99998E-04   20     4226     4    -5     F
    263 0.90086E+02 0.99998E-04   20     4246     4    -5     F
    264 0.90087E+02 0.99998E-04   20     4266     4    -5     F
    265 0.90087E+02 0.99998E-04   20     4286     4    -5     F
    266 0.90087E+02 0.99998E-04   20     4306     4    -5     F
    267 0.90087E+02 0.99998E-04   20     4326     4    -5     F
    268 0.90087E+02 0.99998E-04   20     4346     4    -5     F
    269 0.90087E+02 0.99998E-04   20     4366     4    -5     F
    270 0.90087E+02 0.99999E-04   20     4386     4    -5     F
    271 0.90087E+02 0.99999E-04   20     4406     4    -5     F
    272 0.90087E+02 0.99998E-04   20     4426     4    -5     F
    273 0.90087E+02 0.99998E-04   20     4446     4    -5     F
    274 0.90088E+02 0.99998E-04   20     4466     4    -5     F
    275 0.90088E+02 0.99998E-04   20     4486     4    -5     F
    276 0.90088E+02 0.99998E-04   20     4506     4    -5     F
    277 0.90088E+02 0.99998E-04   20     4526     4    -5     F
    278 0.90088E+02 0.99998E-04   20     4546     4    -5     F
    279 0.90088E+02 0.99999E-04   20     4566     4    -5     F
    280 0.90088E+02 0.99999E-04   20     4586     4    -5     F
    281 0.90088E+02 0.99998E-04   20     4606     4    -5     F
    282 0.90088E+02 0.99998E-04   20     4626     4    -5     F
    283 0.90088E+02 0.99998E-04   20     4646     4    -5     F
    284 0.90089E+02 0.99998E-04   20     4666     4    -5     F
    285 0.90089E+02 0.99998E-04   20     4686     4    -5     F
    286 0.90089E+02 0.99998E-04   20     4706     4    -5     F
    287 0.90089E+02 0.99998E-04   20     4726     4    -5     F
    288 0.90089E+02 0.99998E-04   20     4746     4    -5     F
    289 0.90089E+02 0.99999E-04   20     4766     4    -5     F
    290 0.90089E+02 0.99998E-04   20     4786     4    -5     F
    291 0.90089E+02 0.99998E-04   20     4806     4    -5     F
    292 0.90089E+02 0.99998E-04   20     4826     4    -5     F
    293 0.90089E+02 0.99998E-04   20     4846     4    -5     F
